country_code,country,year,tax_revenue_pct_gdp
NLD,Netherlands,2002,34.890963
NLD,Netherlands,2003,34.662974
NLD,Netherlands,2004,34.65921
NLD,Netherlands,2005,34.87133
NLD,Netherlands,2006,35.868781
NLD,Netherlands,2007,35.478303
NLD,Netherlands,2008,35.720153
NLD,Netherlands,2009,34.643027
NLD,Netherlands,2010,35.443733
NLD,Netherlands,2011,35.137566
NLD,Netherlands,2012,35.302447
NLD,Netherlands,2013,35.832305
NLD,Netherlands,2014,36.660787
NLD,Netherlands,2015,36.521329
NLD,Netherlands,2016,37.773874
NLD,Netherlands,2017,38.04579
NLD,Netherlands,2018,38.144075
NLD,Netherlands,2019,38.472969
NLD,Netherlands,2020,39.022099
NLD,Netherlands,2021,38.264035
NLD,Netherlands,2022,38.065746
NLD,Netherlands,2023,39.264169
NLD,Netherlands,2024,38.541274
NZL,New Zealand,1965,24.980107
NZL,New Zealand,1966,25.723093
NZL,New Zealand,1967,27.830968
NZL,New Zealand,1968,24.169289
NZL,New Zealand,1969,25.294985
NZL,New Zealand,1970,27.038276
NZL,New Zealand,1971,27.031364
NZL,New Zealand,1972,26.650997
NZL,New Zealand,1973,27.97544
NZL,New Zealand,1974,30.50544
NZL,New Zealand,1975,30.307368
NZL,New Zealand,1976,29.752202
NZL,New Zealand,1977,31.813067
NZL,New Zealand,1978,30.433728
NZL,New Zealand,1979,31.297835
NZL,New Zealand,1980,31.529519
NZL,New Zealand,1981,32.251432
NZL,New Zealand,1982,32.774647
NZL,New Zealand,1983,30.43825
NZL,New Zealand,1984,30.602623
NZL,New Zealand,1985,31.550259
NZL,New Zealand,1986,31.996238
NZL,New Zealand,1987,35.03802
NZL,New Zealand,1988,34.545312
NZL,New Zealand,1989,36.819404
NZL,New Zealand,1990,36.165168
NZL,New Zealand,1991,34.364958
NZL,New Zealand,1992,34.752297
NZL,New Zealand,1993,34.868826
NZL,New Zealand,1994,35.437501
NZL,New Zealand,1995,35.56084
NZL,New Zealand,1996,33.766221
NZL,New Zealand,1997,33.893136
NZL,New Zealand,1998,32.2877
NZL,New Zealand,1999,32.324008
NZL,New Zealand,2000,32.53852
NZL,New Zealand,2001,31.956319
NZL,New Zealand,2002,33.243425
NZL,New Zealand,2003,33.166401
NZL,New Zealand,2004,34.201514
NZL,New Zealand,2005,36.092009
NZL,New Zealand,2006,35.301596
NZL,New Zealand,2007,33.899687
NZL,New Zealand,2008,32.83968
NZL,New Zealand,2009,30.152923
NZL,New Zealand,2010,30.230403
NZL,New Zealand,2011,30.044193
NZL,New Zealand,2012,31.583198
NZL,New Zealand,2013,30.442208
NZL,New Zealand,2014,31.157956
NZL,New Zealand,2015,31.477226
NZL,New Zealand,2016,31.379979
NZL,New Zealand,2017,31.324914
NZL,New Zealand,2018,32.17583
NZL,New Zealand,2019,31.362629
NZL,New Zealand,2020,33.673674
NZL,New Zealand,2021,34.38216
NZL,New Zealand,2022,32.577519
NZL,New Zealand,2023,33.726064
NZL,New Zealand,2024,32.891771
NOR,Norway,1988,41.436174
NOR,Norway,1989,39.741701
NOR,Norway,1990,40.447096
NOR,Norway,1991,40.575152
NOR,Norway,1992,39.742809
NOR,Norway,1993,38.865865
NOR,Norway,1994,40.164303
NOR,Norway,1995,39.583528
NOR,Norway,1996,39.503087
NOR,Norway,1997,40.297983
NOR,Norway,1998,41.409989
NOR,Norway,1999,41.719971
NOR,Norway,2000,41.796344
NOR,Norway,2001,42.000679
NOR,Norway,2002,42.331689
NOR,Norway,2003,41.632232
NOR,Norway,2004,42.362522
NOR,Norway,2005,42.552291
NOR,Norway,2006,42.685801
NOR,Norway,2007,41.970084
NOR,Norway,2008,41.169429
NOR,Norway,2009,41.077144
NOR,Norway,2010,41.735643
NOR,Norway,2011,41.811448
NOR,Norway,2012,41.290384
NOR,Norway,2013,39.718995
NOR,Norway,2014,38.637494
NOR,Norway,2015,38.337311
NOR,Norway,2016,38.807266
NOR,Norway,2017,38.601392
NOR,Norway,2018,39.25299
NOR,Norway,2019,39.854437
NOR,Norway,2020,38.71414
NOR,Norway,2021,41.343884
NOR,Norway,2022,43.289624
NOR,Norway,2023,41.630843
NOR,Norway,2024,40.190578
OECD_REP,OECD average country,1965,24.862842
OECD_REP,OECD average country,1966,25.393286
OECD_REP,OECD average country,1967,26.279448
OECD_REP,OECD average country,1968,26.535413
OECD_REP,OECD average country,1969,27.085405
OECD_REP,OECD average country,1970,26.728493
OECD_REP,OECD average country,1971,27.297542
OECD_REP,OECD average country,1972,26.929262
OECD_REP,OECD average country,1973,27.090628
OECD_REP,OECD average country,1974,27.905965
OECD_REP,OECD average country,1975,28.639271
OECD_REP,OECD average country,1976,29.516288
OECD_REP,OECD average country,1977,30.190866
OECD_REP,OECD average country,1978,30.094709
OECD_REP,OECD average country,1979,30.002291
OECD_REP,OECD average country,1980,30.036425
OECD_REP,OECD average country,1981,30.688409
OECD_REP,OECD average country,1982,31.069288
OECD_REP,OECD average country,1983,31.24273
OECD_REP,OECD average country,1984,31.272183
OECD_REP,OECD average country,1985,31.54526
OECD_REP,OECD average country,1986,32.094149
OECD_REP,OECD average country,1987,32.548301
OECD_REP,OECD average country,1988,32.528482
OECD_REP,OECD average country,1989,32.30659
OECD_REP,OECD average country,1990,30.800551
OECD_REP,OECD average country,1991,31.231741
OECD_REP,OECD average country,1992,31.539254
OECD_REP,OECD average country,1993,31.919283
OECD_REP,OECD average country,1994,31.949668
OECD_REP,OECD average country,1995,32.110532
OECD_REP,OECD average country,1996,32.319521
OECD_REP,OECD average country,1997,32.577931
OECD_REP,OECD average country,1998,32.731036
OECD_REP,OECD average country,1999,32.973538
OECD_REP,OECD average country,2000,32.920684
OECD_REP,OECD average country,2001,32.455404
OECD_REP,OECD average country,2002,32.279679
OECD_REP,OECD average country,2003,32.165955
OECD_REP,OECD average country,2004,32.166361
OECD_REP,OECD average country,2005,32.637446
OECD_REP,OECD average country,2006,32.765959
OECD_REP,OECD average country,2007,32.859204
OECD_REP,OECD average country,2008,32.245178
OECD_REP,OECD average country,2009,31.4849
OECD_REP,OECD average country,2010,31.521879
OECD_REP,OECD average country,2011,31.896536
OECD_REP,OECD average country,2012,32.361806
OECD_REP,OECD average country,2013,32.644055
OECD_REP,OECD average country,2014,32.857738
OECD_REP,OECD average country,2015,32.922138
OECD_REP,OECD average country,2016,33.557727
OECD_REP,OECD average country,2017,33.316045
OECD_REP,OECD average country,2018,33.419623
OECD_REP,OECD average country,2019,33.349741
OECD_REP,OECD average country,2020,33.464218
OECD_REP,OECD average country,2021,34.022313
OECD_REP,OECD average country,2022,33.964269
OECD_REP,OECD average country,2023,33.731464
OECD_REP,OECD average country,2024,34.062721
FEDOECD,OECD federal countries,1965,25.902377
FEDOECD,OECD federal countries,1966,26.543343
FEDOECD,OECD federal countries,1967,27.003821
FEDOECD,OECD federal countries,1968,27.251678
FEDOECD,OECD federal countries,1969,28.397461
FEDOECD,OECD federal countries,1970,27.588307
FEDOECD,OECD federal countries,1971,27.65597
FEDOECD,OECD federal countries,1972,28.043938
FEDOECD,OECD federal countries,1973,28.793831
FEDOECD,OECD federal countries,1974,29.915634
FEDOECD,OECD federal countries,1975,30.389959
FEDOECD,OECD federal countries,1976,30.569316
FEDOECD,OECD federal countries,1977,31.165479
FEDOECD,OECD federal countries,1978,31.345116
FEDOECD,OECD federal countries,1979,31.357293
FEDOECD,OECD federal countries,1980,29.256014
FEDOECD,OECD federal countries,1981,29.659921
FEDOECD,OECD federal countries,1982,29.732646
FEDOECD,OECD federal countries,1983,29.623924
FEDOECD,OECD federal countries,1984,30.111698
FEDOECD,OECD federal countries,1985,30.204405
FEDOECD,OECD federal countries,1986,30.350642
FEDOECD,OECD federal countries,1987,30.780195
FEDOECD,OECD federal countries,1988,30.437864
FEDOECD,OECD federal countries,1989,30.219185
FEDOECD,OECD federal countries,1990,29.939775
FEDOECD,OECD federal countries,1991,29.870684
FEDOECD,OECD federal countries,1992,30.099855
FEDOECD,OECD federal countries,1993,30.306218
FEDOECD,OECD federal countries,1994,30.602999
FEDOECD,OECD federal countries,1995,30.550301
FEDOECD,OECD federal countries,1996,30.930665
FEDOECD,OECD federal countries,1997,31.216479
FEDOECD,OECD federal countries,1998,31.577726
FEDOECD,OECD federal countries,1999,31.727032
FEDOECD,OECD federal countries,2000,31.708636
FEDOECD,OECD federal countries,2001,31.335877
FEDOECD,OECD federal countries,2002,30.9831
FEDOECD,OECD federal countries,2003,30.706379
FEDOECD,OECD federal countries,2004,30.548744
FEDOECD,OECD federal countries,2005,30.511292
FEDOECD,OECD federal countries,2006,30.506085
FEDOECD,OECD federal countries,2007,30.562236
FEDOECD,OECD federal countries,2008,30.299965
FEDOECD,OECD federal countries,2009,29.876435
FEDOECD,OECD federal countries,2010,29.617698
FEDOECD,OECD federal countries,2011,29.910996
FEDOECD,OECD federal countries,2012,30.372694
FEDOECD,OECD federal countries,2013,30.931198
FEDOECD,OECD federal countries,2014,31.039322
FEDOECD,OECD federal countries,2015,31.775896
FEDOECD,OECD federal countries,2016,31.630579
FEDOECD,OECD federal countries,2017,31.932779
FEDOECD,OECD federal countries,2018,31.843145
FEDOECD,OECD federal countries,2019,31.644743
FEDOECD,OECD federal countries,2020,31.976335
FEDOECD,OECD federal countries,2021,32.535277
FEDOECD,OECD federal countries,2022,32.225578
FEDOECD,OECD federal countries,2023,32.08896
UNIOECD,OECD unitary countries,1965,25.070397
UNIOECD,OECD unitary countries,1966,25.667654
UNIOECD,OECD unitary countries,1967,26.598379
UNIOECD,OECD unitary countries,1968,26.929778
UNIOECD,OECD unitary countries,1969,27.214403
UNIOECD,OECD unitary countries,1970,27.055996
UNIOECD,OECD unitary countries,1971,27.901523
UNIOECD,OECD unitary countries,1972,27.086874
UNIOECD,OECD unitary countries,1973,26.966078
UNIOECD,OECD unitary countries,1974,27.733524
UNIOECD,OECD unitary countries,1975,28.549112
UNIOECD,OECD unitary countries,1976,29.781158
UNIOECD,OECD unitary countries,1977,30.422008
UNIOECD,OECD unitary countries,1978,30.123518
UNIOECD,OECD unitary countries,1979,29.948102
UNIOECD,OECD unitary countries,1980,30.879252
UNIOECD,OECD unitary countries,1981,31.615532
UNIOECD,OECD unitary countries,1982,32.147204
UNIOECD,OECD unitary countries,1983,32.353749
UNIOECD,OECD unitary countries,1984,32.149296
UNIOECD,OECD unitary countries,1985,32.45636
UNIOECD,OECD unitary countries,1986,33.147108
UNIOECD,OECD unitary countries,1987,33.536019
UNIOECD,OECD unitary countries,1988,33.658645
UNIOECD,OECD unitary countries,1989,33.321034
UNIOECD,OECD unitary countries,1990,32.146867
UNIOECD,OECD unitary countries,1991,32.574728
UNIOECD,OECD unitary countries,1992,32.865445
UNIOECD,OECD unitary countries,1993,33.304866
UNIOECD,OECD unitary countries,1994,33.177273
UNIOECD,OECD unitary countries,1995,33.158817
UNIOECD,OECD unitary countries,1996,33.316897
UNIOECD,OECD unitary countries,1997,33.531825
UNIOECD,OECD unitary countries,1998,33.643966
UNIOECD,OECD unitary countries,1999,33.922286
UNIOECD,OECD unitary countries,2000,33.87791
UNIOECD,OECD unitary countries,2001,33.303775
UNIOECD,OECD unitary countries,2002,33.156609
UNIOECD,OECD unitary countries,2003,33.082076
UNIOECD,OECD unitary countries,2004,33.07018
UNIOECD,OECD unitary countries,2005,33.667137
UNIOECD,OECD unitary countries,2006,33.780317
UNIOECD,OECD unitary countries,2007,33.875805
UNIOECD,OECD unitary countries,2008,33.281407
UNIOECD,OECD unitary countries,2009,32.465356
UNIOECD,OECD unitary countries,2010,32.558798
UNIOECD,OECD unitary countries,2011,32.957506
UNIOECD,OECD unitary countries,2012,33.387023
UNIOECD,OECD unitary countries,2013,33.573781
UNIOECD,OECD unitary countries,2014,33.824107
UNIOECD,OECD unitary countries,2015,33.692639
UNIOECD,OECD unitary countries,2016,34.633994
UNIOECD,OECD unitary countries,2017,34.211786
UNIOECD,OECD unitary countries,2018,34.340335
UNIOECD,OECD unitary countries,2019,34.285728
UNIOECD,OECD unitary countries,2020,34.305093
UNIOECD,OECD unitary countries,2021,34.8557
UNIOECD,OECD unitary countries,2022,34.87328
UNIOECD,OECD unitary countries,2023,34.521223
POL,Poland,1991,33.860692
POL,Poland,1992,36.000967
POL,Poland,1993,39.025121
POL,Poland,1994,36.259686
POL,Poland,1995,36.437045
POL,Poland,1996,36.413896
POL,Poland,1997,35.938391
POL,Poland,1998,35.147642
POL,Poland,1999,34.818068
POL,Poland,2000,32.73236
POL,Poland,2001,32.671892
POL,Poland,2002,32.86612
POL,Poland,2003,32.333962
POL,Poland,2004,31.790206
POL,Poland,2005,32.872878
POL,Poland,2006,33.50814
POL,Poland,2007,34.578327
POL,Poland,2008,34.151776
POL,Poland,2009,31.285711
POL,Poland,2010,31.439947
POL,Poland,2011,31.855864
POL,Poland,2012,32.188662
POL,Poland,2013,32.243944
POL,Poland,2014,32.089745
POL,Poland,2015,32.274846
POL,Poland,2016,33.326652
POL,Poland,2017,33.998486
POL,Poland,2018,34.717243
POL,Poland,2019,34.786072
POL,Poland,2020,35.180111
POL,Poland,2021,36.306536
POL,Poland,2022,34.090137
POL,Poland,2023,34.947211
POL,Poland,2024,36.64229
PRT,Portugal,1965,15.669209
PRT,Portugal,1966,16.069978
PRT,Portugal,1967,16.724506
PRT,Portugal,1968,16.766155
PRT,Portugal,1969,17.425968
PRT,Portugal,1970,17.585236
PRT,Portugal,1971,17.339189
PRT,Portugal,1972,17.121538
PRT,Portugal,1973,16.727352
PRT,Portugal,1974,17.134952
PRT,Portugal,1975,18.856017
PRT,Portugal,1976,20.475305
PRT,Portugal,1977,20.886893
PRT,Portugal,1978,20.172091
PRT,Portugal,1979,19.868011
PRT,Portugal,1980,21.886303
PRT,Portugal,1981,23.151297
PRT,Portugal,1982,23.741081
PRT,Portugal,1983,25.103152
PRT,Portugal,1984,24.59369
PRT,Portugal,1985,24.124501
PRT,Portugal,1986,25.4571
PRT,Portugal,1987,23.99052
PRT,Portugal,1988,25.629982
PRT,Portugal,1989,26.285951
PRT,Portugal,1990,26.486098
PRT,Portugal,1991,27.530075
PRT,Portugal,1992,29.454448
PRT,Portugal,1993,28.029055
PRT,Portugal,1994,28.804462
PRT,Portugal,1995,29.183749
PRT,Portugal,1996,29.861982
PRT,Portugal,1997,29.798769
PRT,Portugal,1998,30.027592
PRT,Portugal,1999,30.847862
PRT,Portugal,2000,30.921449
PRT,Portugal,2001,30.713538
PRT,Portugal,2002,31.15086
PRT,Portugal,2003,30.122261
PRT,Portugal,2004,30.244351
PRT,Portugal,2005,30.959104
PRT,Portugal,2006,31.421458
PRT,Portugal,2007,31.867252
SVK,Slovak Republic,1995,38.968554
SVK,Slovak Republic,1996,38.203538
SVK,Slovak Republic,1997,36.298109
SVK,Slovak Republic,1998,35.952155
SVK,Slovak Republic,1999,34.807366
SVK,Slovak Republic,2000,33.663493
SVK,Slovak Republic,2001,32.760222
SVK,Slovak Republic,2002,32.878597
SVK,Slovak Republic,2003,32.76392
SVK,Slovak Republic,2004,31.65316
SVK,Slovak Republic,2005,31.41975
SVK,Slovak Republic,2006,29.341904
SVK,Slovak Republic,2007,29.210845
SVK,Slovak Republic,2008,29.080249
SVK,Slovak Republic,2009,28.908818
SVK,Slovak Republic,2010,27.877657
SVK,Slovak Republic,2011,28.938593
SVK,Slovak Republic,2012,28.679931
SVK,Slovak Republic,2013,30.922644
SVK,Slovak Republic,2014,31.774546
SVK,Slovak Republic,2015,32.40876
SVK,Slovak Republic,2016,32.926545
SVK,Slovak Republic,2017,33.8501
SVK,Slovak Republic,2018,33.875734
SVK,Slovak Republic,2019,34.490994
SVK,Slovak Republic,2020,34.457205
SVK,Slovak Republic,2021,34.821612
SVK,Slovak Republic,2022,35.14035
SVK,Slovak Republic,2023,35.05424
SVK,Slovak Republic,2024,35.551369
SVN,Slovenia,1995,39.10994
SVN,Slovenia,1996,38.200202
SVN,Slovenia,1997,37.10723
SVN,Slovenia,1998,37.94835
SVN,Slovenia,1999,38.332467
SVN,Slovenia,2000,37.856971
SVN,Slovenia,2001,38.084297
SVN,Slovenia,2002,38.678487
SVN,Slovenia,2003,38.730619
SVN,Slovenia,2004,38.743368
SVN,Slovenia,2005,39.401212
SVN,Slovenia,2006,38.879386
SVN,Slovenia,2007,38.161474
SVN,Slovenia,2008,37.456853
SVN,Slovenia,2009,37.639048
SVN,Slovenia,2010,38.37701
SVN,Slovenia,2011,37.861191
SVN,Slovenia,2012,38.099501
SVN,Slovenia,2013,37.989079
SVN,Slovenia,2014,37.887111
SVN,Slovenia,2015,38.139943
SVN,Slovenia,2016,38.188122
SVN,Slovenia,2017,37.931385
SVN,Slovenia,2018,38.069898
SVN,Slovenia,2019,37.920571
SVN,Slovenia,2020,37.880532
SVN,Slovenia,2021,38.545185
SVN,Slovenia,2022,37.625729
SVN,Slovenia,2023,36.36232
SVN,Slovenia,2024,38.296929
ESP,Spain,1973,17.161016
ESP,Spain,1974,16.597345
ESP,Spain,1975,17.917149
ESP,Spain,1976,17.907163
ESP,Spain,1977,19.670302
ESP,Spain,1978,20.880914
ESP,Spain,1979,21.384318
ESP,Spain,1980,21.951653
ESP,Spain,1981,23.155232
ESP,Spain,1982,23.437846
ESP,Spain,1983,25.305857
ESP,Spain,1984,25.645138
ESP,Spain,1985,26.783401
ESP,Spain,1986,28.141912
ESP,Spain,1987,29.901922
ESP,Spain,1988,30.040637
ESP,Spain,1989,31.760283
ESP,Spain,1990,31.559911
ESP,Spain,1991,31.831083
ESP,Spain,1992,32.834444
ESP,Spain,1993,31.887905
ESP,Spain,1994,31.920457
ESP,Spain,1995,31.318888
ESP,Spain,1996,31.115706
ESP,Spain,1997,31.956699
ESP,Spain,1998,32.774377
ESP,Spain,1999,33.150551
ESP,Spain,2000,33.05254
ESP,Spain,2001,32.784561
ESP,Spain,2002,33.224807
ESP,Spain,2003,33.065606
ESP,Spain,2004,33.998133
ESP,Spain,2005,35.193865
ESP,Spain,2006,35.941654
ESP,Spain,2007,36.330311
ESP,Spain,2008,32.005821
ESP,Spain,2009,29.567936
ESP,Spain,2010,31.14706
ESP,Spain,2011,31.038374
ESP,Spain,2012,32.209903
ESP,Spain,2013,32.93661
ESP,Spain,2014,33.654106
ESP,Spain,2015,33.537207
ESP,Spain,2016,33.318254
ESP,Spain,2017,33.634182
ESP,Spain,2018,34.405944
ESP,Spain,2019,34.439464
ESP,Spain,2020,36.514425
ESP,Spain,2021,37.412685
ESP,Spain,2022,36.751043
ESP,Spain,2023,36.414221
ESP,Spain,2024,36.682055
SWE,Sweden,2018,44.242975
SWE,Sweden,2019,43.074306
SWE,Sweden,2020,42.649321
SWE,Sweden,2021,43.132529
SWE,Sweden,2022,42.868507
SWE,Sweden,2023,41.708097
SWE,Sweden,2024,41.437904
CHE,Switzerland,1965,16.034024
CHE,Switzerland,1966,16.633005
CHE,Switzerland,1967,16.635966
CHE,Switzerland,1968,17.395822
CHE,Switzerland,1969,18.31245
CHE,Switzerland,1970,17.636854
CHE,Switzerland,1971,17.37435
CHE,Switzerland,1972,17.711119
CHE,Switzerland,1973,19.52226
CHE,Switzerland,1974,20.268975
CHE,Switzerland,1975,21.83533
CHE,Switzerland,1976,23.075541
CHE,Switzerland,1977,23.253826
CHE,Switzerland,1978,23.192576
CHE,Switzerland,1979,22.795471
CHE,Switzerland,1980,22.586044
CHE,Switzerland,1981,22.657376
CHE,Switzerland,1982,22.956037
CHE,Switzerland,1983,23.4793
CHE,Switzerland,1984,23.645816
CHE,Switzerland,1985,23.12555
CHE,Switzerland,1986,24.064347
CHE,Switzerland,1987,23.800302
CHE,Switzerland,1988,24.066854
CHE,Switzerland,1989,23.372376
CHE,Switzerland,1990,23.16713
CHE,Switzerland,1991,23.025987
CHE,Switzerland,1992,23.457687
CHE,Switzerland,1993,23.998353
CHE,Switzerland,1994,24.410061
CHE,Switzerland,1995,24.968071
CHE,Switzerland,1996,25.425053
CHE,Switzerland,1997,25.103097
CHE,Switzerland,1998,25.828542
CHE,Switzerland,1999,26.047566
CHE,Switzerland,2000,27.033142
CHE,Switzerland,2001,26.346707
CHE,Switzerland,2002,26.95116
CHE,Switzerland,2003,26.278828
CHE,Switzerland,2004,25.988617
CHE,Switzerland,2005,25.950986
CHE,Switzerland,2006,25.71081
CHE,Switzerland,2007,25.542692
CHE,Switzerland,2008,25.922226
CHE,Switzerland,2009,26.267834
CHE,Switzerland,2010,25.816394
CHE,Switzerland,2011,26.180407
CHE,Switzerland,2012,26.093015
CHE,Switzerland,2013,26.246404
CHE,Switzerland,2014,26.188539
CHE,Switzerland,2015,26.956296
CHE,Switzerland,2016,26.938086
CHE,Switzerland,2017,27.716094
CHE,Switzerland,2018,27.182466
CHE,Switzerland,2019,27.66037
CHE,Switzerland,2020,27.912231
CHE,Switzerland,2021,27.969234
CHE,Switzerland,2022,26.631898
CHE,Switzerland,2023,26.898372
CHE,Switzerland,2024,27.169048
TUR,Türkiye,1965,10.587963
TUR,Türkiye,1966,10.63876
TUR,Türkiye,1967,11.434965
TUR,Türkiye,1968,11.264151
TUR,Türkiye,1969,12.142938
TUR,Türkiye,1970,9.047183
TUR,Türkiye,1971,10.402279
TUR,Türkiye,1972,10.580238
TUR,Türkiye,1973,10.995644
TUR,Türkiye,1974,10.268017
TUR,Türkiye,1975,11.601185
TUR,Türkiye,1976,11.844285
TUR,Türkiye,1977,12.377483
TUR,Türkiye,1978,12.079137
TUR,Türkiye,1979,11.426502
TUR,Türkiye,1980,13.023994
TUR,Türkiye,1981,13.799881
TUR,Türkiye,1982,13.364501
TUR,Türkiye,1983,12.473508
TUR,Türkiye,1984,10.406989
TUR,Türkiye,1985,11.209113
TUR,Türkiye,1986,12.726754
TUR,Türkiye,1987,13.657879
TUR,Türkiye,1988,12.921576
TUR,Türkiye,1989,13.557406
TUR,Türkiye,1990,14.537016
TUR,Türkiye,1991,15.235289
TUR,Türkiye,1992,16.282459
TUR,Türkiye,1993,16.456597
TUR,Türkiye,1994,16.144523
TUR,Türkiye,1995,16.378292
TUR,Türkiye,1996,18.451004
TUR,Türkiye,1997,20.229096
TUR,Türkiye,1998,20.600007
TUR,Türkiye,1999,22.545697
TUR,Türkiye,2000,23.477758
TUR,Türkiye,2001,25.361192
TUR,Türkiye,2002,23.826239
TUR,Türkiye,2003,24.978957
TUR,Türkiye,2004,23.088342
TUR,Türkiye,2005,23.140107
TUR,Türkiye,2006,23.371448
TUR,Türkiye,2007,22.873709
TUR,Türkiye,2008,22.96121
TUR,Türkiye,2009,23.318264
TUR,Türkiye,2010,24.653785
TUR,Türkiye,2011,25.706145
TUR,Türkiye,2012,24.759869
TUR,Türkiye,2013,25.155803
TUR,Türkiye,2014,24.457241
TUR,Türkiye,2015,24.956897
TUR,Türkiye,2016,25.128206
TUR,Türkiye,2017,24.680259
TUR,Türkiye,2018,23.968235
TUR,Türkiye,2019,23.103163
TUR,Türkiye,2020,23.860801
TUR,Türkiye,2021,22.913953
TUR,Türkiye,2022,20.945333
TUR,Türkiye,2023,23.216834
TUR,Türkiye,2024,23.954049
GBR,United Kingdom,1965,30.096794
GBR,United Kingdom,1966,30.807716
GBR,United Kingdom,1967,32.519531
GBR,United Kingdom,1968,33.35412
GBR,United Kingdom,1969,34.896037
GBR,United Kingdom,1970,35.040679
GBR,United Kingdom,1971,33.136707
USA,United States,2020,25.505948
USA,United States,2021,26.828409
USA,United States,2022,28.045814
USA,United States,2023,25.633877
USA,United States,2024,25.618333
